"","Site","Plot","TIMESTAMP","Instrument","Instrument_ID","Sensor_ID","Location","Value","research_name","ID","F_OOB","F_OOS"
"735","GCW","W",2022-06-08 15:30:00,"CS EE181",NA,NA,NA,28.88,"wx_tempavg15","9c02501cc8b0e8f9",0,0
"736","GCW","W",2022-06-08 15:45:00,"CS EE181",NA,NA,NA,28.48,"wx_tempavg15","5ccf6d32b2773d50",0,0
"737","GCW","W",2022-06-08 16:00:00,"CS EE181",NA,NA,NA,28.43,"wx_tempavg15","cd191d076fad8f0a",0,0
"738","GCW","W",2022-06-08 16:15:00,"CS EE181",NA,NA,NA,28.5,"wx_tempavg15","9606d063c97a5c4d",0,0
"739","GCW","W",2022-06-08 16:30:00,"CS EE181",NA,NA,NA,28.35,"wx_tempavg15","3f34bb1642d586db",0,0
"740","GCW","W",2022-06-08 16:45:00,"CS EE181",NA,NA,NA,28.31,"wx_tempavg15","676c8acf25348cf7",0,0
"741","GCW","W",2022-06-08 17:00:00,"CS EE181",NA,NA,NA,28.37,"wx_tempavg15","60d58b9d5f36f52c",0,0
"742","GCW","W",2022-06-08 17:15:00,"CS EE181",NA,NA,NA,28.42,"wx_tempavg15","eebdcb8c9151b725",0,0
"743","GCW","W",2022-06-08 17:30:00,"CS EE181",NA,NA,NA,27.79,"wx_tempavg15","48d709346c3d408a",0,0
"744","GCW","W",2022-06-08 17:45:00,"CS EE181",NA,NA,NA,27.19,"wx_tempavg15","ef068c01998e2171",0,0
"745","GCW","W",2022-06-08 18:00:00,"CS EE181",NA,NA,NA,27.01,"wx_tempavg15","95277f70079f9360",0,0
"746","GCW","W",2022-06-08 18:15:00,"CS EE181",NA,NA,NA,26.62,"wx_tempavg15","1f3079d5c7df9a3a",0,0
"747","GCW","W",2022-06-08 18:30:00,"CS EE181",NA,NA,NA,26.3,"wx_tempavg15","01eb5156bf47d4c1",0,0
"748","GCW","W",2022-06-08 18:45:00,"CS EE181",NA,NA,NA,25.94,"wx_tempavg15","414db7e5f1cfd2db",0,0
"749","GCW","W",2022-06-08 19:00:00,"CS EE181",NA,NA,NA,25.05,"wx_tempavg15","299ac6e0f77f00c8",0,0
"750","GCW","W",2022-06-08 19:15:00,"CS EE181",NA,NA,NA,24.15,"wx_tempavg15","32780988eaeebd36",0,0
"751","GCW","W",2022-06-08 19:30:00,"CS EE181",NA,NA,NA,23.8,"wx_tempavg15","dbd9add366e22f4f",0,0
"752","GCW","W",2022-06-08 19:45:00,"CS EE181",NA,NA,NA,24,"wx_tempavg15","66414b1ec857c6a1",0,0
"753","GCW","W",2022-06-08 20:00:00,"CS EE181",NA,NA,NA,23.31,"wx_tempavg15","533af4829b763c0e",0,0
"754","GCW","W",2022-06-08 20:15:00,"CS EE181",NA,NA,NA,22.63,"wx_tempavg15","1ca26fd278663137",0,0
"755","GCW","W",2022-06-08 20:30:00,"CS EE181",NA,NA,NA,22.36,"wx_tempavg15","b30301a4605f3598",0,0
"756","GCW","W",2022-06-08 20:45:00,"CS EE181",NA,NA,NA,22.03,"wx_tempavg15","a5233e4b9e6b1ef3",0,0
"757","GCW","W",2022-06-08 21:00:00,"CS EE181",NA,NA,NA,21.93,"wx_tempavg15","0dacd67d356d922b",0,0
"758","GCW","W",2022-06-08 21:15:00,"CS EE181",NA,NA,NA,22.24,"wx_tempavg15","5320a3a9e389e566",0,0
"759","GCW","W",2022-06-08 21:30:00,"CS EE181",NA,NA,NA,22.46,"wx_tempavg15","ffa85069c010d234",0,0
"760","GCW","W",2022-06-08 21:45:00,"CS EE181",NA,NA,NA,22.39,"wx_tempavg15","6be7c87c5285b9c5",0,0
"761","GCW","W",2022-06-08 22:00:00,"CS EE181",NA,NA,NA,21.92,"wx_tempavg15","6d86f75732b1744f",0,0
"762","GCW","W",2022-06-08 22:15:00,"CS EE181",NA,NA,NA,22.28,"wx_tempavg15","cd071c872314dc81",0,0
"763","GCW","W",2022-06-08 22:30:00,"CS EE181",NA,NA,NA,22.53,"wx_tempavg15","22eef2daf1cc56e8",0,0
"764","GCW","W",2022-06-08 22:45:00,"CS EE181",NA,NA,NA,22.35,"wx_tempavg15","243dea1a5936061a",0,0
"765","GCW","W",2022-06-08 23:00:00,"CS EE181",NA,NA,NA,21.92,"wx_tempavg15","4b7a0b6bc5686a47",0,0
"766","GCW","W",2022-06-08 23:15:00,"CS EE181",NA,NA,NA,21.65,"wx_tempavg15","29dbe9ad6ef1fa9f",0,0
"767","GCW","W",2022-06-08 23:30:00,"CS EE181",NA,NA,NA,21.48,"wx_tempavg15","dbefb9b9ff4f0bc0",0,0
"768","GCW","W",2022-06-08 23:45:00,"CS EE181",NA,NA,NA,21.48,"wx_tempavg15","57f2327d29b494e2",0,0
"769","GCW","W",2022-06-09,"CS EE181",NA,NA,NA,21.48,"wx_tempavg15","afa701f5fcdc0a3d",0,0
"770","GCW","W",2022-06-09 00:15:00,"CS EE181",NA,NA,NA,21.46,"wx_tempavg15","a5f28c838fbbb514",0,0
"771","GCW","W",2022-06-09 00:30:00,"CS EE181",NA,NA,NA,21.48,"wx_tempavg15","cd0d3954cd80e190",0,0
"772","GCW","W",2022-06-09 00:45:00,"CS EE181",NA,NA,NA,21.6,"wx_tempavg15","65e8f14bed1bb1c5",0,0
"773","GCW","W",2022-06-09 01:00:00,"CS EE181",NA,NA,NA,21.81,"wx_tempavg15","9ac13142f95243a9",0,0
"774","GCW","W",2022-06-09 01:15:00,"CS EE181",NA,NA,NA,21.8,"wx_tempavg15","4e965647adaf1bfb",0,0
"775","GCW","W",2022-06-09 01:30:00,"CS EE181",NA,NA,NA,21.9,"wx_tempavg15","ef329a310cdd7285",0,0
"776","GCW","W",2022-06-09 01:45:00,"CS EE181",NA,NA,NA,21.9,"wx_tempavg15","ab38c14fe72d15d7",0,0
"777","GCW","W",2022-06-09 02:00:00,"CS EE181",NA,NA,NA,21.95,"wx_tempavg15","7957e396bc21f052",0,0
"778","GCW","W",2022-06-09 02:15:00,"CS EE181",NA,NA,NA,22.02,"wx_tempavg15","b6f16c40f222620b",0,0
"779","GCW","W",2022-06-09 02:30:00,"CS EE181",NA,NA,NA,22.23,"wx_tempavg15","866c1f36abc96bef",0,0
"780","GCW","W",2022-06-09 02:45:00,"CS EE181",NA,NA,NA,22.57,"wx_tempavg15","5171e49894266bd9",0,0
"781","GCW","W",2022-06-09 03:00:00,"CS EE181",NA,NA,NA,22.54,"wx_tempavg15","59b518f1dc9b9d3e",0,0
"782","GCW","W",2022-06-09 03:15:00,"CS EE181",NA,NA,NA,22.28,"wx_tempavg15","550a1567eb6c787d",0,0
"783","GCW","W",2022-06-09 03:30:00,"CS EE181",NA,NA,NA,22.12,"wx_tempavg15","605599b9853bd185",0,0
"784","GCW","W",2022-06-09 03:45:00,"CS EE181",NA,NA,NA,21.95,"wx_tempavg15","4502bcced499efe5",0,0
"785","GCW","W",2022-06-09 04:00:00,"CS EE181",NA,NA,NA,21.86,"wx_tempavg15","5dd3caf743adabf8",0,0
"786","GCW","W",2022-06-09 04:15:00,"CS EE181",NA,NA,NA,21.87,"wx_tempavg15","18c8747ecb08d0f1",0,0
"787","GCW","W",2022-06-09 04:30:00,"CS EE181",NA,NA,NA,21.86,"wx_tempavg15","4ccfb4de7ec17b4a",0,0
"788","GCW","W",2022-06-09 04:45:00,"CS EE181",NA,NA,NA,21.81,"wx_tempavg15","2ef89a9f95f1a64e",0,0
"789","GCW","W",2022-06-09 05:00:00,"CS EE181",NA,NA,NA,21.8,"wx_tempavg15","0f611993c91cbcf2",0,0
"790","GCW","W",2022-06-09 05:15:00,"CS EE181",NA,NA,NA,21.81,"wx_tempavg15","6c786413c710b32a",0,0
"791","GCW","W",2022-06-09 05:30:00,"CS EE181",NA,NA,NA,21.86,"wx_tempavg15","b625cef10db4bf4e",0,0
"792","GCW","W",2022-06-09 05:45:00,"CS EE181",NA,NA,NA,21.9,"wx_tempavg15","8d22f94be2b70219",0,0
"793","GCW","W",2022-06-09 06:00:00,"CS EE181",NA,NA,NA,21.94,"wx_tempavg15","96697438f4323ab6",0,0
"794","GCW","W",2022-06-09 06:15:00,"CS EE181",NA,NA,NA,21.98,"wx_tempavg15","c702b81dfd894c28",0,0
"795","GCW","W",2022-06-09 06:30:00,"CS EE181",NA,NA,NA,22.11,"wx_tempavg15","91cc9d2a94942d0d",0,0
"796","GCW","W",2022-06-09 06:45:00,"CS EE181",NA,NA,NA,22.26,"wx_tempavg15","a28fa9d5095d395e",0,0
"797","GCW","W",2022-06-09 07:00:00,"CS EE181",NA,NA,NA,22.99,"wx_tempavg15","03a8cd605449572e",0,0
"798","GCW","W",2022-06-09 07:15:00,"CS EE181",NA,NA,NA,23.21,"wx_tempavg15","fa60fb2426ad1add",0,0
"799","GCW","W",2022-06-09 07:30:00,"CS EE181",NA,NA,NA,23.83,"wx_tempavg15","cdb43bcd44bdff88",0,0
"800","GCW","W",2022-06-09 07:45:00,"CS EE181",NA,NA,NA,24.55,"wx_tempavg15","2ee58ae11ae427ac",0,0
"801","GCW","W",2022-06-09 08:00:00,"CS EE181",NA,NA,NA,24.94,"wx_tempavg15","5d13bedf06a7eb71",0,0
"802","GCW","W",2022-06-09 08:15:00,"CS EE181",NA,NA,NA,25.03,"wx_tempavg15","032a6169a3ecd8b5",0,0
"803","GCW","W",2022-06-09 08:30:00,"CS EE181",NA,NA,NA,25.39,"wx_tempavg15","989029b3f242b11d",0,0
"804","GCW","W",2022-06-09 08:45:00,"CS EE181",NA,NA,NA,25.98,"wx_tempavg15","abfbaabf5bbafbdf",0,0
"805","GCW","W",2022-06-09 09:00:00,"CS EE181",NA,NA,NA,25.78,"wx_tempavg15","a49dab20f3248fa9",0,0
"806","GCW","W",2022-06-09 09:15:00,"CS EE181",NA,NA,NA,25.98,"wx_tempavg15","bed0f08841add5c2",0,0
"807","GCW","W",2022-06-09 09:30:00,"CS EE181",NA,NA,NA,26.09,"wx_tempavg15","56911664d253a5c7",0,0
"808","GCW","W",2022-06-09 09:45:00,"CS EE181",NA,NA,NA,26.04,"wx_tempavg15","f015642246210c66",0,0
"809","GCW","W",2022-06-09 10:00:00,"CS EE181",NA,NA,NA,26.47,"wx_tempavg15","5c0dce0d930ba094",0,0
"810","GCW","W",2022-06-09 10:15:00,"CS EE181",NA,NA,NA,26.61,"wx_tempavg15","a64f527db679d00d",0,0
"811","GCW","W",2022-06-09 10:30:00,"CS EE181",NA,NA,NA,26.76,"wx_tempavg15","cc02baaaf812a17a",0,0
"812","GCW","W",2022-06-09 10:45:00,"CS EE181",NA,NA,NA,26.9,"wx_tempavg15","e578b71cd2fd5d0f",0,0
"813","GCW","W",2022-06-09 11:00:00,"CS EE181",NA,NA,NA,26.88,"wx_tempavg15","4c856e0a02ba60d5",0,0
"814","GCW","W",2022-06-09 11:15:00,"CS EE181",NA,NA,NA,27.13,"wx_tempavg15","b82d0ae3c31df483",0,0
"815","GCW","W",2022-06-09 11:30:00,"CS EE181",NA,NA,NA,27.25,"wx_tempavg15","618b71c8959e9046",0,0
"816","GCW","W",2022-06-09 11:45:00,"CS EE181",NA,NA,NA,27.33,"wx_tempavg15","a579a08b32938786",0,0
"817","GCW","W",2022-06-09 12:00:00,"CS EE181",NA,NA,NA,27.59,"wx_tempavg15","8f626a7213a1670c",0,0
"818","GCW","W",2022-06-09 12:15:00,"CS EE181",NA,NA,NA,27.83,"wx_tempavg15","1097351370aafa4c",0,0
"819","GCW","W",2022-06-09 12:30:00,"CS EE181",NA,NA,NA,27.42,"wx_tempavg15","1da32fc72a02c2d2",0,0
"820","GCW","W",2022-06-09 12:45:00,"CS EE181",NA,NA,NA,26.59,"wx_tempavg15","d9a417a4aec93fd9",0,0
"821","GCW","W",2022-06-09 13:00:00,"CS EE181",NA,NA,NA,27.38,"wx_tempavg15","b818d39b63beef65",0,0
"822","GCW","W",2022-06-09 13:15:00,"CS EE181",NA,NA,NA,27.49,"wx_tempavg15","43c32776fd84fc96",0,0
"823","GCW","W",2022-06-09 13:30:00,"CS EE181",NA,NA,NA,27.43,"wx_tempavg15","41a8b10e75ffac25",0,0
"824","GCW","W",2022-06-09 13:45:00,"CS EE181",NA,NA,NA,26.68,"wx_tempavg15","0174258349b8d4fc",0,0
"825","GCW","W",2022-06-09 14:00:00,"CS EE181",NA,NA,NA,26.58,"wx_tempavg15","967a7c08f9ae1e14",0,0
"826","GCW","W",2022-06-09 14:15:00,"CS EE181",NA,NA,NA,26.26,"wx_tempavg15","8d3efb112a0e7b85",0,0
"827","GCW","W",2022-06-09 14:30:00,"CS EE181",NA,NA,NA,26.65,"wx_tempavg15","8d1c98206bb2ec14",0,0
"828","GCW","W",2022-06-09 14:45:00,"CS EE181",NA,NA,NA,25.98,"wx_tempavg15","f6c3939342a749ec",0,0
"829","GCW","W",2022-06-09 15:00:00,"CS EE181",NA,NA,NA,25.97,"wx_tempavg15","93dbc187bcb41813",0,0
"830","GCW","W",2022-06-09 15:15:00,"CS EE181",NA,NA,NA,25.9,"wx_tempavg15","1b09f5c5537315cf",0,0
"831","GCW","W",2022-06-09 15:30:00,"CS EE181",NA,NA,NA,26.38,"wx_tempavg15","3a93a931d2404997",0,0
"832","GCW","W",2022-06-09 15:45:00,"CS EE181",NA,NA,NA,26.18,"wx_tempavg15","7adfbbe30dd47c6f",0,0
"833","GCW","W",2022-06-09 16:00:00,"CS EE181",NA,NA,NA,26.19,"wx_tempavg15","a0d7ad447110785f",0,0
"834","GCW","W",2022-06-09 16:15:00,"CS EE181",NA,NA,NA,26.09,"wx_tempavg15","14b45741f7ee50e6",0,0
"835","GCW","W",2022-06-09 16:30:00,"CS EE181",NA,NA,NA,25.99,"wx_tempavg15","eaea5371d5bc1c4b",0,0
"836","GCW","W",2022-06-09 16:45:00,"CS EE181",NA,NA,NA,25.75,"wx_tempavg15","629dafb2aeda4b7b",0,0
"837","GCW","W",2022-06-09 17:00:00,"CS EE181",NA,NA,NA,25.22,"wx_tempavg15","ad8d675202c9b46c",0,0
"838","GCW","W",2022-06-09 17:15:00,"CS EE181",NA,NA,NA,25.06,"wx_tempavg15","bd0fb3a580ea74ac",0,0
"839","GCW","W",2022-06-09 17:30:00,"CS EE181",NA,NA,NA,24.98,"wx_tempavg15","3641a572dc93a1dc",0,0
"840","GCW","W",2022-06-09 17:45:00,"CS EE181",NA,NA,NA,24.73,"wx_tempavg15","a7f6dac11bb71b54",0,0
"841","GCW","W",2022-06-09 18:00:00,"CS EE181",NA,NA,NA,24.38,"wx_tempavg15","c580fe9d87b617cb",0,0
"842","GCW","W",2022-06-09 18:15:00,"CS EE181",NA,NA,NA,24.17,"wx_tempavg15","73c121d53d7c2628",0,0
"843","GCW","W",2022-06-09 18:30:00,"CS EE181",NA,NA,NA,23.93,"wx_tempavg15","cd8876e89c1ca1b5",0,0
"844","GCW","W",2022-06-09 18:45:00,"CS EE181",NA,NA,NA,23.62,"wx_tempavg15","f21ef7b76551b23f",0,0
"845","GCW","W",2022-06-09 19:00:00,"CS EE181",NA,NA,NA,22.63,"wx_tempavg15","ff6a300bd3bf8e23",0,0
"846","GCW","W",2022-06-09 19:15:00,"CS EE181",NA,NA,NA,22.25,"wx_tempavg15","119ff7f4256c3445",0,0
"847","GCW","W",2022-06-09 19:30:00,"CS EE181",NA,NA,NA,22.27,"wx_tempavg15","052cc83d41f6bcae",0,0
"848","GCW","W",2022-06-09 19:45:00,"CS EE181",NA,NA,NA,21.93,"wx_tempavg15","32afba1686e7a075",0,0
"849","GCW","W",2022-06-09 20:00:00,"CS EE181",NA,NA,NA,21.84,"wx_tempavg15","cecbe26fea1daa4e",0,0
"850","GCW","W",2022-06-09 20:15:00,"CS EE181",NA,NA,NA,21.67,"wx_tempavg15","a7e097eb897555a8",0,0
"851","GCW","W",2022-06-09 20:30:00,"CS EE181",NA,NA,NA,21.01,"wx_tempavg15","91d18fc9db85cd3c",0,0
"852","GCW","W",2022-06-09 20:45:00,"CS EE181",NA,NA,NA,20.38,"wx_tempavg15","8cfb961a01b4d6e0",0,0
"853","GCW","W",2022-06-09 21:00:00,"CS EE181",NA,NA,NA,19.93,"wx_tempavg15","d032133ce8416d99",0,0
"854","GCW","W",2022-06-09 21:15:00,"CS EE181",NA,NA,NA,19.58,"wx_tempavg15","ce2c9f180934db12",0,0
"855","GCW","W",2022-06-09 21:30:00,"CS EE181",NA,NA,NA,19.27,"wx_tempavg15","10b6480e6734b5ee",0,0
"856","GCW","W",2022-06-09 21:45:00,"CS EE181",NA,NA,NA,19.52,"wx_tempavg15","2b1344f428553d91",0,0
"857","GCW","W",2022-06-09 22:00:00,"CS EE181",NA,NA,NA,19.46,"wx_tempavg15","84a8068382be6522",0,0
"858","GCW","W",2022-06-09 22:15:00,"CS EE181",NA,NA,NA,19.18,"wx_tempavg15","04a349c15d8958d4",0,0
"859","GCW","W",2022-06-09 22:30:00,"CS EE181",NA,NA,NA,18.8,"wx_tempavg15","784a443886ac7e41",0,0
"860","GCW","W",2022-06-09 22:45:00,"CS EE181",NA,NA,NA,18.36,"wx_tempavg15","5a1d14641525e3a9",0,0
"861","GCW","W",2022-06-09 23:00:00,"CS EE181",NA,NA,NA,18.26,"wx_tempavg15","88352a66a7c7230d",0,0
"862","GCW","W",2022-06-09 23:15:00,"CS EE181",NA,NA,NA,18.1,"wx_tempavg15","503992e0d3db8344",0,0
"863","GCW","W",2022-06-09 23:30:00,"CS EE181",NA,NA,NA,17.85,"wx_tempavg15","acc8a781e10d581e",0,0
"864","GCW","W",2022-06-09 23:45:00,"CS EE181",NA,NA,NA,17.79,"wx_tempavg15","aadd2b138d9f9a65",0,0
"865","GCW","W",2022-06-10,"CS EE181",NA,NA,NA,17.49,"wx_tempavg15","074a4011cbd38332",0,0
"866","GCW","W",2022-06-10 00:15:00,"CS EE181",NA,NA,NA,16.86,"wx_tempavg15","0d508e6e7819f96c",0,0
"867","GCW","W",2022-06-10 00:30:00,"CS EE181",NA,NA,NA,16.39,"wx_tempavg15","d0dde7dd94974882",0,0
"868","GCW","W",2022-06-10 00:45:00,"CS EE181",NA,NA,NA,16.61,"wx_tempavg15","240f57c858a708c3",0,0
"869","GCW","W",2022-06-10 01:00:00,"CS EE181",NA,NA,NA,16.46,"wx_tempavg15","5ad44f32402ad1bd",0,0
"870","GCW","W",2022-06-10 01:15:00,"CS EE181",NA,NA,NA,15.82,"wx_tempavg15","86bea97009cda8dd",0,0
"871","GCW","W",2022-06-10 01:30:00,"CS EE181",NA,NA,NA,15.58,"wx_tempavg15","7ec6df11f41b6aa4",0,0
"872","GCW","W",2022-06-10 01:45:00,"CS EE181",NA,NA,NA,15.36,"wx_tempavg15","7b83884156cb2363",0,0
"873","GCW","W",2022-06-10 02:00:00,"CS EE181",NA,NA,NA,15.1,"wx_tempavg15","1ac34f1afb1e7fdf",0,0
"874","GCW","W",2022-06-10 02:15:00,"CS EE181",NA,NA,NA,14.66,"wx_tempavg15","a02ebdb998276bae",0,0
"875","GCW","W",2022-06-10 02:30:00,"CS EE181",NA,NA,NA,14.23,"wx_tempavg15","fe78b4e612eb3645",0,0
"876","GCW","W",2022-06-10 02:45:00,"CS EE181",NA,NA,NA,13.8,"wx_tempavg15","2d40dcd28ec4bd87",0,0
"877","GCW","W",2022-06-10 03:00:00,"CS EE181",NA,NA,NA,13.96,"wx_tempavg15","5c1e512a5325cb9e",0,0
"878","GCW","W",2022-06-10 03:15:00,"CS EE181",NA,NA,NA,13.9,"wx_tempavg15","983a64ee82bbdda5",0,0
"879","GCW","W",2022-06-10 03:30:00,"CS EE181",NA,NA,NA,13.75,"wx_tempavg15","06bbf76f2cf94e10",0,0
"880","GCW","W",2022-06-10 03:45:00,"CS EE181",NA,NA,NA,13.58,"wx_tempavg15","773819b53ec74838",0,0
"881","GCW","W",2022-06-10 04:00:00,"CS EE181",NA,NA,NA,14.26,"wx_tempavg15","3b50cece4764115d",0,0
"882","GCW","W",2022-06-10 04:15:00,"CS EE181",NA,NA,NA,14.14,"wx_tempavg15","4a82d29f34a9b022",0,0
"883","GCW","W",2022-06-10 04:30:00,"CS EE181",NA,NA,NA,14.07,"wx_tempavg15","c5f2322dcbb35665",0,0
"884","GCW","W",2022-06-10 04:45:00,"CS EE181",NA,NA,NA,14.01,"wx_tempavg15","99e67e939a4a7d55",0,0
"885","GCW","W",2022-06-10 05:00:00,"CS EE181",NA,NA,NA,13.82,"wx_tempavg15","d5bfbd502233a791",0,0
"886","GCW","W",2022-06-10 05:15:00,"CS EE181",NA,NA,NA,14.1,"wx_tempavg15","1af8135fa7a47519",0,0
"887","GCW","W",2022-06-10 05:30:00,"CS EE181",NA,NA,NA,14.29,"wx_tempavg15","961fd89c809f677a",0,0
"888","GCW","W",2022-06-10 05:45:00,"CS EE181",NA,NA,NA,15.22,"wx_tempavg15","fbeaa472d408453e",0,0
"889","GCW","W",2022-06-10 06:00:00,"CS EE181",NA,NA,NA,16.02,"wx_tempavg15","81b2807958ee1546",0,0
"890","GCW","W",2022-06-10 06:15:00,"CS EE181",NA,NA,NA,16.52,"wx_tempavg15","daa4d86561cb49d6",0,0
"891","GCW","W",2022-06-10 06:30:00,"CS EE181",NA,NA,NA,17.31,"wx_tempavg15","398fca29ce3b6d51",0,0
"892","GCW","W",2022-06-10 06:45:00,"CS EE181",NA,NA,NA,17.98,"wx_tempavg15","946b025d51ec74e2",0,0
"893","GCW","W",2022-06-10 07:00:00,"CS EE181",NA,NA,NA,18.7,"wx_tempavg15","d39be0a5d0d61f0f",0,0
"894","GCW","W",2022-06-10 07:15:00,"CS EE181",NA,NA,NA,19.42,"wx_tempavg15","8d21b49a1b63f292",0,0
"895","GCW","W",2022-06-10 07:30:00,"CS EE181",NA,NA,NA,20.01,"wx_tempavg15","a6c0067aab704a84",0,0
"896","GCW","W",2022-06-10 07:45:00,"CS EE181",NA,NA,NA,20.58,"wx_tempavg15","f47843a7f70f5907",0,0
"897","GCW","W",2022-06-10 08:00:00,"CS EE181",NA,NA,NA,21,"wx_tempavg15","9ce9c0d00401d0ba",0,0
"898","GCW","W",2022-06-10 08:15:00,"CS EE181",NA,NA,NA,21.57,"wx_tempavg15","5e287451bb515129",0,0
"899","GCW","W",2022-06-10 08:30:00,"CS EE181",NA,NA,NA,22.12,"wx_tempavg15","ca2c3395b301a57f",0,0
"900","GCW","W",2022-06-10 08:45:00,"CS EE181",NA,NA,NA,22.43,"wx_tempavg15","37d1f59ca21c31dc",0,0
"901","GCW","W",2022-06-10 09:00:00,"CS EE181",NA,NA,NA,23.03,"wx_tempavg15","c66249d623370daf",0,0
"902","GCW","W",2022-06-10 09:15:00,"CS EE181",NA,NA,NA,23.26,"wx_tempavg15","860e41db11708171",0,0
"903","GCW","W",2022-06-10 09:30:00,"CS EE181",NA,NA,NA,23.49,"wx_tempavg15","0cbe135660be60b9",0,0
"904","GCW","W",2022-06-10 09:45:00,"CS EE181",NA,NA,NA,23.84,"wx_tempavg15","39cc966e9a513f1b",0,0
"905","GCW","W",2022-06-10 10:00:00,"CS EE181",NA,NA,NA,24.08,"wx_tempavg15","a7f414e0abd6b5c2",0,0
"906","GCW","W",2022-06-10 10:15:00,"CS EE181",NA,NA,NA,24.16,"wx_tempavg15","6a9a8e4b3bcf1bc4",0,0
"907","GCW","W",2022-06-10 10:30:00,"CS EE181",NA,NA,NA,24.57,"wx_tempavg15","07c8349c083b51ec",0,0
"908","GCW","W",2022-06-10 10:45:00,"CS EE181",NA,NA,NA,24.17,"wx_tempavg15","0a9cd4afdf9c4c30",0,0
"909","GCW","W",2022-06-10 11:00:00,"CS EE181",NA,NA,NA,24.58,"wx_tempavg15","6862f85256d3fa5a",0,0
"910","GCW","W",2022-06-10 11:15:00,"CS EE181",NA,NA,NA,24.71,"wx_tempavg15","4f94f01a45003cb5",0,0
"911","GCW","W",2022-06-10 11:30:00,"CS EE181",NA,NA,NA,24.69,"wx_tempavg15","c8bb07c4dedaf80f",0,0
"912","GCW","W",2022-06-10 11:45:00,"CS EE181",NA,NA,NA,25.1,"wx_tempavg15","8be3dec9ea83c744",0,0
"913","GCW","W",2022-06-10 12:00:00,"CS EE181",NA,NA,NA,25.51,"wx_tempavg15","eff83d4e3881926d",0,0
"914","GCW","W",2022-06-10 12:15:00,"CS EE181",NA,NA,NA,25.44,"wx_tempavg15","de5c6cfc15c5a467",0,0
"915","GCW","W",2022-06-10 12:30:00,"CS EE181",NA,NA,NA,25.11,"wx_tempavg15","39e7dd4db27b843a",0,0
"916","GCW","W",2022-06-10 12:45:00,"CS EE181",NA,NA,NA,24.57,"wx_tempavg15","e702b6bc618968a8",0,0
"917","GCW","W",2022-06-10 13:00:00,"CS EE181",NA,NA,NA,25.69,"wx_tempavg15","062982d1a151e155",0,0
"918","GCW","W",2022-06-10 13:15:00,"CS EE181",NA,NA,NA,25.34,"wx_tempavg15","91776e7acd8d9037",0,0
"919","GCW","W",2022-06-10 13:30:00,"CS EE181",NA,NA,NA,25.42,"wx_tempavg15","70cdd1490e01f87d",0,0
"920","GCW","W",2022-06-10 13:45:00,"CS EE181",NA,NA,NA,25.1,"wx_tempavg15","6c086cb4c043c6df",0,0
"921","GCW","W",2022-06-10 14:00:00,"CS EE181",NA,NA,NA,25.17,"wx_tempavg15","56c768d8005746ce",0,0
"922","GCW","W",2022-06-10 14:15:00,"CS EE181",NA,NA,NA,25.22,"wx_tempavg15","ae3c1e85e19ee087",0,0
"923","GCW","W",2022-06-10 14:30:00,"CS EE181",NA,NA,NA,24.22,"wx_tempavg15","0e8f246b2958b478",0,0
"924","GCW","W",2022-06-10 14:45:00,"CS EE181",NA,NA,NA,24.67,"wx_tempavg15","5ef2c92a4a12fcb8",0,0
"925","GCW","W",2022-06-10 15:00:00,"CS EE181",NA,NA,NA,24.89,"wx_tempavg15","ef6e7be0b5f9657a",0,0
"926","GCW","W",2022-06-10 15:15:00,"CS EE181",NA,NA,NA,24.7,"wx_tempavg15","5cb81236e07e7f5f",0,0
"927","GCW","W",2022-06-10 15:30:00,"CS EE181",NA,NA,NA,24.66,"wx_tempavg15","42b4dedeeff80153",0,0
"928","GCW","W",2022-06-10 15:45:00,"CS EE181",NA,NA,NA,24.36,"wx_tempavg15","28ca5ef223087057",0,0
"929","GCW","W",2022-06-10 16:00:00,"CS EE181",NA,NA,NA,24.64,"wx_tempavg15","9fcb4c7b96ff31c5",0,0
"930","GCW","W",2022-06-10 16:15:00,"CS EE181",NA,NA,NA,24.35,"wx_tempavg15","9d6db08522be67af",0,0
"931","GCW","W",2022-06-10 16:30:00,"CS EE181",NA,NA,NA,24.03,"wx_tempavg15","2c94df5ed711c02a",0,0
"932","GCW","W",2022-06-10 16:45:00,"CS EE181",NA,NA,NA,23.97,"wx_tempavg15","cc0ae7454c489814",0,0
"933","GCW","W",2022-06-10 17:00:00,"CS EE181",NA,NA,NA,23.73,"wx_tempavg15","313f3ae14c4eff2b",0,0
"934","GCW","W",2022-06-10 17:15:00,"CS EE181",NA,NA,NA,23.77,"wx_tempavg15","0b82e37f3bf111eb",0,0
"935","GCW","W",2022-06-10 17:30:00,"CS EE181",NA,NA,NA,23.67,"wx_tempavg15","ac839d39b157f5c7",0,0
"936","GCW","W",2022-06-10 17:45:00,"CS EE181",NA,NA,NA,23.41,"wx_tempavg15","558ad2b1fd1022c8",0,0
"937","GCW","W",2022-06-10 18:00:00,"CS EE181",NA,NA,NA,22.87,"wx_tempavg15","4538fb239c001012",0,0
"938","GCW","W",2022-06-10 18:15:00,"CS EE181",NA,NA,NA,22.19,"wx_tempavg15","399afa6c7fe780a8",0,0
"939","GCW","W",2022-06-10 18:30:00,"CS EE181",NA,NA,NA,21.87,"wx_tempavg15","a88b88ec48433a11",0,0
